id,text,aspects,category
2891,"Over the years, it has always provided a pleasurable dining experience with quality food and wine.","{'term': array(['food', 'wine', 'dining'], dtype=object), 'polarity': array(['positive', 'positive', 'positive'], dtype=object), 'from': array([84, 93, 53], dtype=int16), 'to': array([88, 97, 59], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2673,I would go back tho.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2276,"The photobook menu was a cute touch, certainly helped my group and I pick the fried chicken, pork chop, and noodle dishes that we all ordered.","{'term': array(['menu', 'fried chicken', 'pork chop', 'noodle dishes'],
      dtype=object), 'polarity': array(['positive', 'neutral', 'neutral', 'neutral'], dtype=object), 'from': array([ 14,  78,  93, 108], dtype=int16), 'to': array([ 18,  91, 102, 121], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3199,too large for just two people but nothing was left.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3414,I cannot imagine better Indian food in all of the city.,"{'term': array(['Indian food'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([24], dtype=int16), 'to': array([35], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
209,Great romantic place for a date (try to get the corner booth table for a little privacy and to sit close!).,"{'term': array(['privacy', 'corner booth table', 'place'], dtype=object), 'polarity': array(['positive', 'positive', 'positive'], dtype=object), 'from': array([80, 48, 15], dtype=int16), 'to': array([87, 66, 20], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3077,A pleasant surprise.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1228,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,"{'term': array(['manager', 'open faced cheese sandwich'], dtype=object), 'polarity': array(['negative', 'neutral'], dtype=object), 'from': array([50, 15], dtype=int16), 'to': array([57, 41], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
3297,If you don't mind all that noise then go to the Chart House.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['conflict'], dtype=object)}"
1759,We got most of it back at home with us.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
2966,Get there before 7pm.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
2077,very good breads as well.,"{'term': array(['breads'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([10], dtype=int16), 'to': array([16], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3554,"if this happens, just ask for real naan.","{'term': array(['naan'], dtype=object), 'polarity': array(['neutral'], dtype=object), 'from': array([35], dtype=int16), 'to': array([39], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
410,We were fans of the half-price Saturday night option until some inedible squid during a recent visit.,"{'term': array(['squid', 'half-price Saturday night option'], dtype=object), 'polarity': array(['negative', 'positive'], dtype=object), 'from': array([73, 20], dtype=int16), 'to': array([78, 52], dtype=int16)}","{'category': array(['food', 'price'], dtype=object), 'polarity': array(['negative', 'positive'], dtype=object)}"
202,"So, if yo really don't care who is sittingnext to you, which is about 2 inches away, I would say try it.","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['conflict'], dtype=object)}"
3492,"Pizza is terrific, as is homemade pasta.","{'term': array(['Pizza', 'homemade pasta'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([ 0, 25], dtype=int16), 'to': array([ 5, 39], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
537,Definitely a neighborhood favorite.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2439,This is a wonderful place on all stand points especially value ofr money.,"{'term': array(['value ofr money'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([57], dtype=int16), 'to': array([72], dtype=int16)}","{'category': array(['price'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3562,My first encounter happened one friday evening with a friend.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
3280,Example is the soup which was about 6 oz for $12 dollars and the mushrooms where $12 for about 1oz.,"{'term': array(['soup', 'mushrooms'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([15, 65], dtype=int16), 'to': array([19, 74], dtype=int16)}","{'category': array(['price'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2189,"Service is not exactly five star, but thats not really a big deal.","{'term': array(['Service'], dtype=object), 'polarity': array(['conflict'], dtype=object), 'from': array([0], dtype=int16), 'to': array([7], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['conflict'], dtype=object)}"
3573,There are other people waiting!,"{'term': array(['waiting'], dtype=object), 'polarity': array(['negative'], dtype=object), 'from': array([23], dtype=int16), 'to': array([30], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
277,"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.","{'term': array(['beginning appetizers', 'scallops',
       'chocolate souffle with rasberry mint sorbet', 'taste'],
      dtype=object), 'polarity': array(['positive', 'positive', 'positive', 'positive'], dtype=object), 'from': array([  5,  31,  74, 144], dtype=int16), 'to': array([ 25,  39, 117, 149], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2460,OU MUST TRY THIS RESTAURANT.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
952,"We left, never to return.","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
2811,Consistently good Japanese Tapas.,"{'term': array(['Japanese Tapas'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([18], dtype=int16), 'to': array([32], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2024,No apologies during restaurant week.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
3020,"My goodness, everything from the fish to the rice to the seaweed was absolutely amazing.","{'term': array(['fish', 'rice', 'seaweed'], dtype=object), 'polarity': array(['positive', 'positive', 'positive'], dtype=object), 'from': array([33, 45, 57], dtype=int16), 'to': array([37, 49, 64], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3079,"This place started off a little iffy, but is now one of my favorite indian restaurants in NYC (and I'm indian, so I should know).","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['conflict'], dtype=object)}"
2716,They also do a great job for restaurant week.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
746,I went to this restaurant with a woman that I met recently.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
2912,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).","{'term': array(['dishes', 'lamb sausages', 'sardines with biscuits',
       'large whole shrimp', 'pistachio ice cream'], dtype=object), 'polarity': array(['positive', 'positive', 'positive', 'positive', 'positive'],
      dtype=object), 'from': array([  4,  62,  77, 101, 135], dtype=int16), 'to': array([ 10,  75,  99, 119, 154], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3566,This is where the aforementioned line was.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['neutral'], dtype=object)}"
1702,The food is reliable and the price is moderate.,"{'term': array(['food', 'price'], dtype=object), 'polarity': array(['positive', 'neutral'], dtype=object), 'from': array([ 4, 29], dtype=int16), 'to': array([ 8, 34], dtype=int16)}","{'category': array(['food', 'price'], dtype=object), 'polarity': array(['positive', 'neutral'], dtype=object)}"
